sensor,time,power,temperature,flag_missing_temperature,flag_bad_coordinates,flag_physical_outlier,flag_sensor_iqr_outlier,flag_rolling_spike,flag_row_outlier
N288,7107177600.0,0.0,,True,False,False,False,False,True
N288,7127913600.0,0.0,,True,False,False,False,False,True
N288,7128777600.0,315.89575,,True,False,False,False,False,True
N288,7130505600.0,315.85474,,True,False,False,False,False,True
N288,7178889600.0,0.0,76.73627,False,False,False,False,True,True
N288,7196169600.0,0.0,,True,False,False,False,False,True
N288,7214313600.0,0.0,-74.68972,False,False,True,False,True,True
N288,7235913600.0,313.353,,True,False,False,False,False,True
N288,7245417600.0,0.0,,True,False,False,False,False,True
N288,7252329600.0,0.0,,True,False,False,False,False,True
N288,7264425600.0,0.0,,True,False,False,False,False,True
N288,7279977600.0,0.0,,True,False,False,False,False,True
N288,7286025600.0,0.0,,True,False,False,False,False,True
N288,7299849600.0,0.0,-41.386242,False,False,True,False,True,True
N288,7307625600.0,311.651,,True,False,False,False,False,True
N288,7328361600.0,311.15887,,True,False,False,False,False,True
N288,7336137600.0,310.9743,66.937645,False,False,False,False,True,True
N288,7356009600.0,0.0,-31.445642,False,False,True,False,True,True
N288,7384521600.0,0.0,,True,False,False,False,False,True
N288,7397481600.0,0.0,,True,False,False,False,False,True
N288,7406985600.0,0.0,102.29059,False,False,False,False,True,True
N288,7409577600.0,0.0,-47.35523,False,False,True,False,True,True
N288,7417353600.0,0.0,-32.052147,False,False,True,False,True,True
N288,7423401600.0,308.9032,,True,False,False,False,False,True
N288,7440681600.0,0.0,,True,False,False,False,False,True
N288,7445001600.0,0.0,-43.19876,False,False,True,False,True,True
N288,7448457600.0,0.0,,True,False,False,False,False,True
N288,7456233600.0,0.0,,True,False,False,False,False,True
N288,7457097600.0,0.0,89.21107,False,False,False,False,True,True
N288,7464873600.0,307.9189,,True,False,False,False,False,True
N288,7507209600.0,0.0,,True,False,False,False,False,True
N288,7521033600.0,306.58603,,True,False,False,False,False,True
N288,7521033600.0,0.0,47.011448,False,False,False,False,True,True
N288,7527945600.0,306.422,,True,False,False,False,False,True
N288,7553001600.0,0.0,,True,False,False,False,False,True
N288,7584969600.0,305.13983,,True,False,False,False,False,True
N288,7590153600.0,305.0394,,True,False,False,False,False,True
N288,7611753600.0,0.0,,True,False,False,False,False,True
N288,7624713600.0,0.0,63.388237,False,False,False,False,True,True
N288,7629897600.0,304.26947,,True,False,False,False,False,True
N288,7643721600.0,0.0,-78.51128,False,False,True,False,True,True
N288,7657545600.0,0.0,-66.63982,False,False,True,False,True,True
N288,7667049600.0,0.0,-75.96792,False,False,True,False,True,True
N288,7724073600.0,0.0,,True,False,False,False,False,True
N288,7727529600.0,0.0,102.158455,False,False,False,False,True,True
N288,7745673600.0,0.0,,True,False,False,False,False,True
N288,7749993600.0,0.0,,True,False,False,False,False,True
N288,7788009600.0,0.0,,True,False,False,False,False,True
N288,7812201600.0,0.0,72.683266,False,False,False,False,True,True
N288,7828617600.0,0.0,,True,False,False,False,False,True
N288,7837257600.0,0.0,,True,False,False,False,False,True
N288,7844169600.0,0.0,-85.4026,False,False,True,False,True,True
N288,7869225600.0,0.0,,True,False,False,False,False,True
N288,7869225600.0,0.0,,True,False,False,False,False,True
N3,4320000.0,500.0,,True,False,False,False,False,True
N3,16416000.0,1475.1218,,True,False,False,False,False,True
N3,27648000.0,1466.3346,,True,False,False,False,False,True
N3,29376000.0,500.0,,True,False,False,False,False,True
N3,35424000.0,500.0,,True,False,False,False,False,True
N3,51840000.0,500.0,,True,False,False,False,False,True
N3,65664000.0,500.0,,True,False,False,False,False,True
N3,70848000.0,1433.7031,,True,False,False,False,False,True
N3,70848000.0,500.0,,True,False,False,False,False,True
N3,76032000.0,1429.896,,True,False,False,False,False,True
N3,104544000.0,1400.0,,True,False,False,False,False,True
N3,105408000.0,1408.5515,,True,False,False,False,False,True
N3,108864000.0,500.0,,True,False,False,False,False,True
N3,110592000.0,500.0,,True,False,False,False,False,True
N3,140832000.0,1383.5189,,True,False,False,False,False,True
N3,163296000.0,500.0,,True,False,False,False,False,True
N3,169344000.0,1400.0,,True,False,False,False,False,True
N3,177120000.0,1400.0,,True,False,False,False,False,True
N3,209088000.0,1400.0,,True,False,False,False,False,True
N3,216864000.0,500.0,,True,False,False,False,False,True
N3,224640000.0,1327.135,,True,False,False,False,False,True
N3,267840000.0,500.0,,True,False,False,False,False,True
N3,272160000.0,1296.8191,,True,False,False,False,False,True
N3,273888000.0,1295.7316,,True,False,False,False,False,True
N3,273888000.0,1400.0,,True,False,False,False,False,True
N3,278208000.0,1400.0,,True,False,False,False,False,True
N3,297216000.0,500.0,,True,False,False,False,False,True
N3,348192000.0,1400.0,,True,False,False,False,False,True
N3,356832000.0,500.0,,True,False,False,False,False,True
N3,360288000.0,1243.4276,,True,False,False,False,False,True
N3,387072000.0,500.0,,True,False,False,False,False,True
N3,408672000.0,1400.0,,True,False,False,False,False,True
N3,419904000.0,1209.2053,,True,False,False,False,False,True
N3,421632000.0,1208.2393,,True,False,False,False,False,True
N3,432864000.0,1201.9598,,True,False,False,False,False,True
N3,450144000.0,1400.0,,True,False,False,False,False,True
N3,469152000.0,1400.0,,True,False,False,False,False,True
N3,481248000.0,500.0,,True,False,False,False,False,True
N3,498528000.0,1166.3336,,True,False,False,False,False,True
N3,516672000.0,1400.0,,True,False,False,False,False,True
N3,533088000.0,500.0,,True,False,False,False,False,True
N3,569376000.0,500.0,,True,False,False,False,False,True
N3,586656000.0,500.0,,True,False,False,False,False,True
N3,596160000.0,1400.0,,True,False,False,False,False,True
N3,622944000.0,500.0,,True,False,False,False,False,True
N3,632448000.0,1400.0,,True,False,False,False,False,True
N3,639360000.0,1400.0,,True,False,False,False,False,True
N3,648000000.0,1091.2301,,True,False,False,False,False,True
N3,650592000.0,1089.9935,,True,False,False,False,False,True
N3,663552000.0,500.0,,True,False,False,False,False,True
N3,684288000.0,1074.1522,,True,False,False,False,False,True
N3,705888000.0,1400.0,,True,False,False,False,False,True
N3,725760000.0,1400.0,,True,False,False,False,False,True
N3,730080000.0,1053.2397,,True,False,False,False,False,True
N3,755136000.0,500.0,,True,False,False,False,False,True
N3,767232000.0,1036.7701,,True,False,False,False,False,True
N3,794102400.0,1400.0,,True,False,False,False,False,True
N3,795830400.0,1400.0,,True,False,False,False,False,True
N3,813974400.0,1016.6155,,True,False,False,False,False,True
N3,822614400.0,1012.9567,,True,False,False,False,False,True
N3,849398400.0,1001.78973,,True,False,False,False,False,True
N3,860630400.0,1400.0,,True,False,False,False,False,True
N3,902102400.0,980.40643,,True,False,False,False,False,True
N3,926294400.0,1400.0,,True,False,False,False,False,True
N3,931478400.0,1400.0,,True,False,False,False,False,True
N3,951350400.0,583.56165,,True,False,False,False,False,True
N3,1019606400.0,1000.0,,True,False,False,False,False,True
N3,1024790400.0,933.5193,,True,False,False,False,False,True
N3,1026518400.0,1400.0,,True,False,False,False,False,True
N3,1045526400.0,1000.0,,True,False,False,False,False,True
N3,1048982400.0,924.7141,,True,False,False,False,False,True
N3,1070582400.0,1400.0,,True,False,False,False,False,True
N3,1076630400.0,1000.0,,True,False,False,False,False,True
N3,1095638400.0,908.1751,,True,False,False,False,False,True
N3,1112918400.0,1400.0,,True,False,False,False,False,True
N3,1154390400.0,888.0659,,True,False,False,False,False,True
N3,1165622400.0,1400.0,,True,False,False,False,False,True
N3,1172534400.0,881.9989,,True,False,False,False,False,True
N3,1174262400.0,881.4301,,True,False,False,False,False,True
N3,1182038400.0,1400.0,,True,False,False,False,False,True
N3,1189814400.0,876.3111,,True,False,False,False,False,True
N3,1204502400.0,871.5211,,True,False,False,False,False,True
N3,1209686400.0,869.8525,,True,False,False,False,False,True
N3,1210550400.0,869.5744,,True,False,False,False,False,True
N3,1215734400.0,1000.0,,True,False,False,False,False,True
N3,1264118400.0,1000.0,,True,False,False,False,False,True
N3,1270166400.0,850.70135,,True,False,False,False,False,True
N3,1276214400.0,1000.0,,True,False,False,False,False,True
N3,1281398400.0,1000.0,,True,False,False,False,False,True
N3,1283126400.0,1400.0,,True,False,False,False,False,True
N3,1308182400.0,1400.0,,True,False,False,False,False,True
N3,1356566400.0,1000.0,,True,False,False,False,False,True
N3,1406678400.0,1400.0,,True,False,False,False,False,True
N3,1430870400.0,1400.0,,True,False,False,False,False,True
N3,1449878400.0,1000.0,,True,False,False,False,False,True
N3,1473206400.0,791.7418,,True,False,False,False,False,True
N3,1498262400.0,1000.0,,True,False,False,False,False,True
N3,1511222400.0,1000.0,,True,False,False,False,False,True
N3,1518998400.0,1000.0,,True,False,False,False,False,True
N3,1525910400.0,1400.0,,True,False,False,False,False,True
N3,1538870400.0,1000.0,,True,False,False,False,False,True
N3,1543190400.0,1000.0,,True,False,False,False,False,True
N3,1560470400.0,1000.0,,True,False,False,False,False,True
N3,1572566400.0,1000.0,,True,False,False,False,False,True
N3,1595980800.0,1400.0,,True,False,False,False,False,True
N3,1680652800.0,1000.0,,True,False,False,False,False,True
N3,1687564800.0,1000.0,,True,False,False,False,False,True
N3,1703116800.0,1000.0,,True,False,False,False,False,True
N3,1723852800.0,1000.0,,True,False,False,False,False,True
N3,1736812800.0,725.95825,,True,False,False,False,False,True
N3,1737676800.0,1400.0,,True,False,False,False,False,True
N3,1744588800.0,1400.0,,True,False,False,False,False,True
N3,1746316800.0,723.7984,,True,False,False,False,False,True
N3,1804204800.0,710.84235,,True,False,False,False,False,True
N3,1804204800.0,1000.0,,True,False,False,False,False,True
N3,1843084800.0,1400.0,,True,False,False,False,False,True
N3,1856044800.0,699.65485,,True,False,False,False,False,True
N3,1859500800.0,1400.0,,True,False,False,False,False,True
N3,1907884800.0,688.8338,,True,False,False,False,False,True
N3,1921708800.0,685.99097,,True,False,False,False,False,True
N3,1938988800.0,1500.0,,True,False,False,False,False,True
N3,1956268800.0,679.02386,,True,False,False,False,False,True
N3,2013292800.0,1500.0,,True,False,False,False,False,True
N3,2072044800.0,656.74475,,True,False,False,False,False,True
N3,2078956800.0,1400.0,,True,False,False,False,False,True
N3,2093644800.0,1500.0,,True,False,False,False,False,True
N3,2106604800.0,1400.0,,True,False,False,False,False,True
N3,2129932800.0,1400.0,,True,False,False,False,False,True
N3,2154988800.0,641.7317,,True,False,False,False,False,True
N3,2156716800.0,1500.0,,True,False,False,False,False,True
N3,2159308800.0,1500.0,,True,False,False,False,False,True
N3,2173996800.0,1500.0,,True,False,False,False,False,True
N3,2186092800.0,636.2852,,True,False,False,False,False,True
N3,2215468800.0,631.24634,,True,False,False,False,False,True
N3,2224108800.0,629.7837,,True,False,False,False,False,True
N3,2235340800.0,627.88226,,True,False,False,False,False,True
N3,2246572800.0,1500.0,,True,False,False,False,False,True
N3,2304460800.0,616.48584,,True,False,False,False,False,True
N3,2312236800.0,615.24384,,True,False,False,False,False,True
N3,2334700800.0,1500.0,,True,False,False,False,False,True
N3,2338156800.0,1500.0,,True,False,False,False,False,True
N3,2375395200.0,1400.0,,True,False,False,False,False,True
N3,2391811200.0,1500.0,,True,False,False,False,False,True
N3,2403043200.0,601.04504,,True,False,False,False,False,True
N3,2470435200.0,1500.0,,True,False,False,False,False,True
N3,2470435200.0,1400.0,,True,False,False,False,False,True
N3,2528323200.0,582.66504,,True,False,False,False,False,True
N3,2535235200.0,1500.0,,True,False,False,False,False,True
N3,2548195200.0,1500.0,,True,False,False,False,False,True
N3,2564611200.0,1400.0,,True,False,False,False,False,True
N3,2568067200.0,577.09985,,True,False,False,False,False,True
N3,2593123200.0,1500.0,,True,False,False,False,False,True
N3,2643235200.0,1500.0,,True,False,False,False,False,True
N3,2646691200.0,1400.0,,True,False,False,False,False,True
N3,2655331200.0,1400.0,,True,False,False,False,False,True
N3,2669155200.0,563.5273,,True,False,False,False,False,True
N3,2674339200.0,562.8471,,True,False,False,False,False,True
N3,2690755200.0,1500.0,,True,False,False,False,False,True
N3,2734819200.0,1500.0,,True,False,False,False,False,True
N3,2794435200.0,547.7417,,True,False,False,False,False,True
N3,2797891200.0,1500.0,,True,False,False,False,False,True
N3,2822083200.0,544.4025,,True,False,False,False,False,True
N3,2831587200.0,543.2653,,True,False,False,False,False,True
N3,2848867200.0,541.21967,,True,False,False,False,False,True
N3,2858371200.0,540.1021,,True,False,False,False,False,True
N3,2863555200.0,1400.0,,True,False,False,False,False,True
N3,2887747200.0,536.68536,,True,False,False,False,False,True
N3,2916259200.0,1000.0,,True,False,False,False,False,True
N3,2942179200.0,1400.0,,True,False,False,False,False,True
N3,2954275200.0,1400.0,,True,False,False,False,False,True
N3,2957731200.0,1000.0,,True,False,False,False,False,True
N3,2970691200.0,1400.0,,True,False,False,False,False,True
N3,3062275200.0,517.4352,,True,False,False,False,False,True
N3,3071779200.0,1400.0,,True,False,False,False,False,True
N3,3080419200.0,1000.0,,True,False,False,False,False,True
N3,3082147200.0,1400.0,,True,False,False,False,False,True
N3,3102883200.0,1400.0,,True,False,False,False,False,True
N3,3144355200.0,1400.0,,True,False,False,False,False,True
N3,3155673600.0,507.86758,,True,False,False,False,False,True
N3,3210969600.0,502.40985,,True,False,False,False,False,True
N3,3211833600.0,502.32544,,True,False,False,False,False,True
N3,3237753600.0,499.82928,,True,False,False,False,False,True
N3,3343161600.0,0.0,,True,False,False,False,False,True
N3,3422649600.0,0.0,,True,False,False,False,False,True
N3,3432153600.0,482.09424,,True,False,False,False,False,True
N3,3465849600.0,479.1939,,True,False,False,False,False,True
N3,3467577600.0,0.0,,True,False,False,False,False,True
N3,3486585600.0,1000.0,,True,False,False,False,False,True
N3,3494361600.0,1000.0,,True,False,False,False,False,True
N3,3520281600.0,0.0,,True,False,False,False,False,True
N3,3550521600.0,1000.0,,True,False,False,False,False,True
N3,3554841600.0,1000.0,,True,False,False,False,False,True
N3,3564345600.0,1000.0,,True,False,False,False,False,True
N3,3587673600.0,1000.0,,True,False,False,False,False,True
N3,3620505600.0,0.0,,True,False,False,False,False,True
N3,3645561600.0,0.0,,True,False,False,False,False,True
N3,3687897600.0,461.23413,,True,False,False,False,False,True
N3,3693081600.0,460.83817,,True,False,False,False,False,True
N3,3707769600.0,459.7244,,True,False,False,False,False,True
